name,ric,currency,org_permid,isin
MUFG19 YUANTA DR,MUFG19x.BK,TB,5000040752.0,TH8483121001
NETEASE80 KTB DR,NETEASE80x.BK,TB,4295892709.0,TH0150120606
NFS.NIK.225 ETF.KTB DR,NIKKEI80x.BK,TB,4295892709.0,TH0150124608
NIKE KTB DR,NIKE80x.BK,TB,4295892709.0,TH0150123006
NINTENDO19 YUANTA DR,NINTENDO19x.BK,TB,5000040752.0,TH8483120300
NONGFU SPRING KTB DR,NONGFU80x.BK,TB,4295892709.0,TH0150124004
NOVOB80 KTB DR,NOVOB80x.BK,TB,4295892709.0,TH0150122503
PINGAN80 KTB DR,PINGAN80x.BK,TB,4295892709.0,TH0150120705
POP MART INTERNATIONAL KTB DR,POPMART80x.BK,TB,4295892709.0,TH0150123501
SANOFI80 KTB DR,SANOFI80x.BK,TB,4295892709.0,TH0150122602
SEMBCORP INDUSTRIES YUANTA DR,SEMB19x.BK,TB,5000040752.0,TH8483124302
SEMICONDUCTOR MANUFACTURING KGI DR,SMIC13x.BK,TB,4295892803.0,TH0171121104
SINGAPORE EXCHSNGE YUANTA DR,SGX19x.BK,TB,5000040752.0,TH8483124203
SINGTEL80 KTB DR,SINGTEL80x.BK,TB,4295892709.0,TH0150121703
SINO BIOPHM.YUANTA DR,SINOBIO19x.BK,TB,5000040752.0,TH8483124807
SMIC23 INVX DR,SMIC23x.BK,TB,,TH3932120704
SONY80 KTB DR,SONY80x.BK,TB,4295892709.0,TH0150121901
STARBUCKS KTB DR,SBUX80x.BK,TB,4295892709.0,TH0150121406
STEG19 YUANTA DR,STEG19x.BK,TB,5000040752.0,TH8483120102
TAIWAN PREMIUM SELECTION 50 KGI DR,TAIWANAI13x.BK,TB,4295892803.0,TH0171120304
TAIWAN19 YUANTA DR,TAIWAN19x.BK,TB,5000040752.0,TH8483121407
TENCENT HOLDINGS KGI DR,TENCENT13x.BK,TB,4295892803.0,TH0171120601
TENCENT80 CS DR,TENCENT80x.BK,TB,4295892709.0,TH0150120101
THAIBEV19 YUANTA DR,THAIBEV19x.BK,TB,5000040752.0,TH8483120904
THE COCA-COLA COMPANY KTB DR,KO80x.BK,TB,4295892709.0,TH0150121802
THE ESTEE LAUDER COMPANIES KTB DR,ESTEE80x.BK,TB,4295892709.0,TH0150123204
TRIP COM KTB DR,TRIPCOM80x.BK,TB,4295892709.0,TH0150123808
TW.PRUM.SEL.HI.DIV. 30 KGI DR,TAIWANHD13x.BK,TB,4295892803.0,TH0171120403
UBTECH23 INVX DR,UBTECH23x.BK,TB,,TH3932122403
UNIQLO80 KTB DR,UNIQLO80x.BK,TB,4295892709.0,TH0150122107
UOB19 YUANTA DR,UOB19x.BK,TB,5000040752.0,TH8483120805
VENTURE19 YUANTA DR,VENTURE19x.BK,TB,5000040752.0,TH8483120201
VINHOMES JSC YUANTA DR,VHM19x.BK,TB,5000040752.0,TH8483123403
VISA KTB DR,VISA80x.BK,TB,4295892709.0,TH0150123402
VNM19 YUANTA DR,VNM19x.BK,TB,5000040752.0,TH8483121308
WUXI APPTEC KTB DR,WUXIAT80x.BK,TB,4295892709.0,TH0150125704
WUXI BIOLOGICS (CAYMAN) KKPS DR,WUXI06x.BK,TB,4295893387.0,TH0842123109
XIAOMI CORPORATION CS DR,XIAOMI80x.BK,TB,4295892709.0,TH0150120309
XIAOMI CORPORATION KGI DR,XIAOMI13x.BK,TB,4295892803.0,TH0171120700
XIAOMI CORPORATION YUANTA DR,XIAOMI19x.BK,TB,5000040752.0,TH8483122108
ZIJIN MINING GROUP KGI DR,ZIJIN13x.BK,TB,4295892803.0,TH0171120809
ZIJIN MINING GROUP KTB DR,ZIJIN80x.BK,TB,4295892709.0,TH0150125407
ADVANCED MICRO DEVICES KTB DR,AMD80x.BK,TB,4295892709.0,TH0150123303
ADVANTEST YUANTA DR,ADVANT19x.BK,TB,5000040752.0,TH8483125002
AIA GROUP LIMITED KKPS DR,AIA06x.BK,TB,4295893387.0,TH0842122903
AIA GROUP LIMITED YUANTA DR,AIA19x.BK,TB,5000040752.0,TH8483123502
ANTA SPORTS PRODUCTS KGI DR,ANTA13x.BK,TB,4295892803.0,TH0171121203
CHINA MOBILE YUANTA DR,CHMOBILE19x.BK,TB,5000040752.0,TH8483121803
CNAPX.TECH.KTB DR,CATL80x.BK,TB,4295892709.0,TH0150124103
DBS19 YUANTA DR,DBS19x.BK,TB,5000040752.0,TH8483120706
FERRARI80 KTB DR,FERRARI80x.BK,TB,4295892709.0,TH0150122404
HAIER SMART HOME YUANTA DR,HAIERS19x.BK,TB,5000040752.0,TH8483122009
HK13 KGI DR,HK13x.BK,TB,4295892803.0,TH0171120007
HONDA19 YUANTA DR,HONDA19x.BK,TB,5000040752.0,TH8483121209
ITOCHU CORPORATION YUANTA DR,ITOCHU19x.BK,TB,5000040752.0,TH8483123007
KUAISHOU TECHNOLOGY KTB DR,KUAISH80x.BK,TB,4295892709.0,TH0150124509
LENOVO GROUP KGI DR,LENOVO13x.BK,TB,4295892803.0,TH0171121302
MITSU19 YUANTA DR,MITSU19x.BK,TB,5000040752.0,TH8483121100
NETFLIX KTB DR,NFLX80x.BK,TB,4295892709.0,TH0150121208
NVIDIA KTB DR,NVDA80x.BK,TB,4295892709.0,TH0150121000
PEPSICO KTB DR,PEP80x.BK,TB,4295892709.0,TH0150122206
PETROCHINA KTB DR,PETROCN80x.BK,TB,4295892709.0,TH0150125100
QLT.HSES.HTL.&. RSDI.FH. AND LH.UTS.,QHHRREITu.BK,TB,5037630111.0,THC091010007
SMFG19 YUANTA DR,SMFG19x.BK,TB,5000040752.0,TH8483120409
SUNNY OPTICAL TECHNOLOGY YUANTA DR,SUNNY19x.BK,TB,5000040752.0,TH8483123700
TENCENT HOLDINGS LIMITED KKPS DR,TENCENT06x.BK,TB,4295893387.0,TH0842122507
TENCENT HOLDINGS YUANTA DR,TENCENT19x.BK,TB,5000040752.0,TH8483121902
TESLA KTB DR,TSLA80x.BK,TB,4295892709.0,TH0150120507
TOYOTA80 KTB DR,TOYOTA80x.BK,TB,4295892709.0,TH0150122305
WUXI BIOLOGICS (CAYMAN) KGI DR,WUXI13x.BK,TB,4295892803.0,TH0171121005
